,多头策略,空头策略,基准,多头/基准,空头/基准,分层1,分层2,分层3,分层4,分层5,分层1/基准,分层2/基准,分层3/基准,分层4/基准,分层5/基准,ic_long,ic_short,ic
margin_slend_balance_orig_W_orig,1.0919698902847583,1.717969013262683,1.3031940339987096,0.8379181164098543,1.3182756891475949,1.8227678159270184,1.49902742393646,1.2558934905614858,1.128259464520307,1.129631567988307,1.3986925725358434,1.150271858855014,0.9637041436630222,0.8657647557350805,0.8668176330750649,-0.8961539784730284,,0.75714038009233
AshareStockRepo_pass_recent_float_W,1.8042132884621027,0.5873114876139828,1.3031940339987096,1.3844548404860861,0.4506707921397408,0.5264538502315212,0.7749160345522345,3.419332415528495,0.863682739540063,2.0199243338767436,0.4039719615782423,0.5946282858389772,2.623809138410989,0.662743012174439,1.5499797276379672,19.65337281227117,,0.4101300127019982
margin_borrow_float_M_yoy,0.6457040427809095,1.2324862248888269,1.3031940339987096,0.4954780531028343,0.9457426850758951,1.3358099400708374,1.3572202182876012,1.7980416758077242,1.6657724215689749,0.8255210541849457,1.0250276668103286,1.0414567461785549,1.3797190816555753,1.2782228725048201,0.6334598169176111,-4.675227514946921,1.6451720634419635,-1.0680231959640063
north_holdings_orig_M_orig,2.53743919836859,0.9479763085911559,1.3031940339987096,1.9470923992666946,0.7274252980443698,0.8039314601006956,0.749744881427247,0.8549920661379287,1.13413919760825,1.7787225165949119,0.6168931403360703,0.5753133162578532,0.6560742635649415,0.8702765421111289,1.3648946129204527,1.9446654594503263,,1.4343807628683738
AShareFreeFloatCalendar_anndt_recent_float_W,1.7868808056394856,2.477790772446406,1.3031940339987096,1.3711548388206134,1.9013214516057704,2.4585870572254973,2.684443338095529,1.4310128302725755,3.5988017180207574,0.9514755006467002,1.8865855682914612,2.0598953556122455,1.0980811705235236,2.761524089377715,0.7301103871134222,-17.441549508428576,,-1.1789390890878566
allETFselect_float_M_yoy,1.1314358877542063,1.7357938445795387,1.3031940339987096,0.8682021696205269,1.33195349218523,1.4300502655576863,1.565550051506552,1.3297353182023484,1.292741337669014,1.1953186580283188,1.0973425508784231,1.2013176938071388,1.020366333417135,0.9919791711310842,0.9172223221131647,0.27991260623477954,-0.360293832904484,0.021577764234051583
margin_slend_balance_orig_M_orig,1.2138922771599487,1.6914672082146587,1.3031940339987096,0.9314747040663254,1.2979396498805131,1.6708469387826117,1.421315382865182,1.144011280528535,1.0715629461768328,1.249471873412894,1.2821167801511484,1.090639878471535,0.877851839927674,0.8222589408952848,0.9587765450237867,0.2592361255906779,,0.44360979671394074
indusETF_amount_W_qoq,1.4330098752505893,1.2656742216065453,1.3031940339987096,1.0996135938817597,0.9712093430346371,1.4896266380404803,1.5225853242921934,1.1382562518099462,1.2593524229297042,1.3720137761728501,1.1430582086611634,1.1683489062793706,0.8734357448808526,0.9663583396445714,1.052808515369714,-0.26758500437912924,0.08936959539565609,-0.21046930760996158
ASarePlanTrade_under_next_float_W,0.7218911642305564,0.2998485932790496,1.3031940339987096,0.5539398933676144,0.23008745087559734,0.2978604974070435,0.9788886192671681,1.0,0.9329788947961976,0.7566418498534472,0.2285618945730521,0.7511457186951312,0.7673454404419029,0.715917100950388,0.5806056735325696,24.93953183848246,,-0.49758808036816077
indusETFselect_orig_M_orig,1.0266016462410674,1.6073462992157053,1.3031940339987096,0.7877580923932345,1.233389853914338,1.3823489333686432,1.308634679645457,1.28506936332121,1.3532174267423958,1.0227418812036024,1.0607391511201563,1.0041748546300917,0.9860921165961096,1.0383852223373022,0.7847963192905586,1.3465846363667384,-0.026354176100757215,-0.19143904061093117
allETFselect_orig_W_yoy,1.2463010384623099,1.9379897003417856,1.3031940339987096,0.9563434192820621,1.487107560180639,1.581151957472744,1.238701301513908,1.087180006778687,1.1275884293253025,1.3506738065413526,1.2132897452124995,0.950511795786148,0.8342426211412225,0.8652498399378177,1.0364333869738158,1.3087163756168618,-2.6979806062832807,-0.10738914915013517
margin_repay_float_M_qoq,1.0977952621931428,0.6894195492090709,1.3031940339987096,0.8423881889826315,0.5290229476370927,0.8855350384667646,1.548011391647818,1.6718804864605035,1.3979494026221508,1.3265972974204803,0.6795112741190169,1.187859483133078,1.282909868249258,1.0727101000705894,1.0179583874781566,-2.4419591711297555,4.27553836617288,0.4843644902580407
indusETFselect_float_W_orig,0.6545382838129101,1.351635722929765,1.3031940339987096,0.5022569676785048,1.0371715091285505,1.5880395632100235,1.6612221080583391,1.2885898701299903,1.4071850894119233,0.7993516793558932,1.2185749180705625,1.2747312101798527,0.9887935614438719,1.0797970622180708,0.6133788664633226,-3.1320966597206596,1.637932602193426,-0.37866982656090065
margin_borrow_orig_W_yoy,0.3494202498898513,1.712734000029756,1.3031940339987096,0.26812603555104775,1.3142586256126552,1.6103688636117022,1.7661768465988281,1.9063946633523428,1.490982553742509,0.5487105268408065,1.2357092049220482,1.355267750251669,1.4628632526061967,1.1440986643927387,0.4210505208937672,-10.74472988010636,2.913341386686102,-2.5888969840234486
north_holdings_amount_M_orig,0.9331559022704528,0.808159208464875,1.3031940339987096,0.7160529268286818,0.6201372837666591,0.7112553005863338,0.773256755468844,0.9758022897877181,1.3138959998528335,1.4701262178240468,0.5457785118950583,0.5933550455999169,0.748777437841374,1.0082121047019268,1.1280946501213822,2.199419462778257,,1.8190417790519462
margin_tr_balance_float_W_orig,1.2723544781681642,2.8169118157834174,1.3031940339987096,0.9763354074481775,2.161544437968327,2.3083020779176264,1.4715159073881705,1.1866006312469828,1.058133457254561,1.2238454568291153,1.7712650746526608,1.129161022072042,0.910532584012856,0.8119538838033147,0.9391122311033593,-3.210792339246216,,2.8218539546359747
north_change_amount_M_orig,1.939358294852606,1.5280884221187727,1.3031940339987096,1.4881577449383308,1.172571683304902,1.2041030192780227,0.7849438090786736,0.7653800079002491,1.0761631857305451,1.5204820728863937,0.9239629616653194,0.6023230528996197,0.5873108592676437,0.8257889137417666,1.1667349859030274,2.374738865337387,-2.1603361418472,0.9762779221907699
AshareStockRepo_preplan_recent_amount_M,1.9003755276957015,0.9790730642001853,1.3031940339987096,1.4582444963046717,0.7512872516734946,0.5148593620165622,1.8458627044999327,0.9623568600282728,1.2291995997720395,2.6469678790618074,0.3950749839122361,1.416414329979783,0.7384601486206817,0.9432207082780865,2.0311387329942523,3.7800834296388524,,0.2859251384260221
indusETF_float_M_orig,1.0185711666188095,1.5739399398443497,1.3031940339987096,0.7815959404705333,1.2077556363689645,1.4737174205397854,1.5541738555366726,1.2451306298253035,1.1623222554400763,1.1215731630212666,1.1308503431510066,1.1925882217000785,0.9554453115510015,0.8919026830360913,0.8606340527663721,-0.185011644254925,-0.6603844400031758,-0.24793441137396563
margin_slend_balance_amount_M_orig,1.2369277132041034,1.2811737479329137,1.3031940339987096,0.9491508408833985,0.9831028338901852,1.2634888094784136,1.4879650952420413,1.2639371510877122,1.2768325180648676,1.2274567336112743,0.9695323770026288,1.1417832313706822,0.9698764098922845,0.9797716109450298,0.9418833278763228,,-0.062398421839568195,-0.3021808888403241
margin_net_buy_amount_W_orig,1.3646792570096733,2.2014494723955447,1.3031940339987096,1.0471804055320166,1.689272215005954,2.0322872249600326,1.612936298804859,1.2364639549752827,1.1371797458010184,1.1702450190166382,1.5594663357414087,1.2376793146111473,0.9487949781210455,0.8726096929032937,0.8979821795422653,1.3847022154831623,-1.7404034157187207,-1.1826939327288917
MjrHolderTrade_over_recent_float_W,1.8945825479298453,2.036417408051653,1.3031940339987096,1.4537992796947696,1.5626356129049541,1.3114362146747223,2.4485820798227933,2.924072904383914,1.6553899538290513,1.6461091437838178,1.0063245997610366,1.878908294499772,2.2437740106987087,1.2702559332240546,1.2631343459522373,0.5584201673282312,,0.5104118930545304
AShareSEO_preplan_recent_float_M,3.841814030360898,0.6839944784388872,1.3031940339987096,2.9479984792231653,0.5248600443175175,0.33903122513963646,1.3927905261380493,1.0699684893729313,1.426884350462477,12.100981028080668,0.2601540647783323,1.0687514597227112,0.8210354417368295,1.094913200365288,9.285632616771672,2.1369013337453406,,0.3215761219141697
margin_slend_balance_float_W_orig,1.6170811671929877,0.6866809055276177,1.3031940339987096,1.2408598604700096,0.5269214618951346,0.7562012792676731,1.3402166762318715,1.7139093273767196,1.7155241239349548,1.5139632658699334,0.5802676037023831,1.0284091557107287,1.3151605076933746,1.3163996144695775,1.1617328090618257,,5.366662399854731,0.36099192605983366
MjrHolderTrade_over_recent_amount_W,2.017499051769138,1.956685367299368,1.3031940339987096,1.5481186984709105,1.5014535949765602,1.0500014072616355,2.1273008977066814,3.417859327170212,1.8896231686042324,1.7707085925914754,0.8057137923197976,1.6323746443031888,2.622678770775892,1.449993722581839,1.3587451648763678,2.2497977150749002,,0.7618682291044393
allETF_orig_W_yoy,0.7258026799911778,1.9069519005035858,1.3031940339987096,0.5569413771517439,1.4632908459934477,1.5857317207673092,1.3854467143168332,1.285470916654143,1.4262846888352883,0.9991291621600057,1.2168040056948874,1.0631162192062376,0.98640024671523,1.0944530527498566,0.766677206996019,-2.385350332136691,-0.4673144157791173,-0.3435612148953157
indusETFselect_float_M_yoy,0.8738017401579345,1.557389487095445,1.3031940339987096,0.6705077811603914,1.1950557219148434,1.377839338011351,1.469233347761727,1.200692683282662,1.5852491736301908,1.0304563855907407,1.0572787336845,1.1274095103501538,0.9213460558889046,1.2164337253494213,0.7907160090572982,-0.6316845818236363,0.0356977205396074,-0.5876456792283844
north_holdings_float_W_orig,2.521150006601999,0.9195706139439634,1.3031940339987096,1.9345929622361173,0.7056283177742617,0.7373600926293691,0.7243066787261991,0.8300924881876988,1.1861797335987045,1.8280322539622889,0.5658099050429656,0.5557934274021672,0.6369676859559048,0.910209610121557,1.402732215058697,6.9585729044219775,,5.492964537668418
indusETF_orig_M_yoy,1.236232797532046,1.1484126316492325,1.3031940339987096,0.9486176005109536,0.8812291966419251,1.5353856469364486,1.5265798233744015,1.1124047295907622,1.2611008075384786,1.1352853662819546,1.1781711754966253,1.1714140669369524,0.8535986971774793,0.9676999546022533,0.8711560494168735,0.6171397397034392,-0.6010401025453664,0.029810659982735715
allETF_float_M_qoq,1.2286406141874058,1.4793308513417913,1.3031940339987096,0.942791773238445,1.135157783682162,1.411951944320073,1.0777429575465174,1.3045474288445953,1.5366682923354285,1.22376858871921,1.0834548865970877,0.8270011444416915,1.001038521364108,1.1791554075952362,0.9390532467097081,0.31635451387265207,-0.13972946715450596,-0.05414619823737778
AshareStockRepo_conduct_recent_orig_M,1.1931030622903713,1.2668383827750458,1.3031940339987096,0.9155221948257881,0.9721026567992255,1.8979488824491588,0.7818705652187681,1.4376307089514375,0.6852968570911133,1.5456562196259394,1.4563824211391672,0.5999648132363552,1.1031593695531459,0.5258594186380321,1.186052252620633,1.875656659112298,,0.28531267588188736
allETF_amount_W_qoq,1.5072037101794802,1.5317990336266694,1.3031940339987096,1.1565458948233434,1.1754190041267378,1.5777017140230316,1.334205735192013,1.1185736579128376,1.0503221503882114,1.4006793537235147,1.2106422166329482,1.023796687511028,0.8583323961978367,0.8059599130955287,1.0748049156008503,-1.4282703251315085,-1.0524934210830657,-0.7091819386158084
north_change_float_M_qoq,1.4027196753246138,1.4292280804635857,1.3031940339987096,1.0763705470784888,1.0967116508952657,1.145099407878217,0.9075832969259268,0.9104040272264066,0.970825400311786,1.2326993498609071,0.8786868094880727,0.6964299047173396,0.6985943792521291,0.7449584443944341,0.9459062255514651,1.336806010733885,-1.7047223693865197,0.31729067839370856
allETF_orig_M_orig,1.4405068700959698,1.307720069979976,1.3031940339987096,1.105366378693379,1.0034730330735009,1.3034496678546403,1.5248817115876745,1.2102437151000949,1.2658994472938645,1.237102813087266,1.000196159473771,1.170111028600047,0.9286749966055272,0.9713821689388719,0.9492852029803653,1.2437297050727176,-0.39944645746553126,0.5410295013870733
north_holdings_orig_M_qoq,1.941240419866864,1.9085180015130117,1.3031940339987096,1.4896019849863633,1.4644925864623022,1.2759569862268552,0.8080682440588757,0.9473790446658275,0.8583954277731379,1.288701089676917,0.9790997755811692,0.6200674826444731,0.7269669902945286,0.6586858175978941,0.9888789052560941,1.723632090802892,-2.177146543399151,-0.020167093381893042
margin_repay_float_M_orig,1.742936131722075,0.49344839561229903,1.3031940339987096,1.3374340936583822,0.37864537646646995,0.7132593624796094,1.1232096253950847,1.5412770199719712,1.6662345453075156,1.9060029840681936,0.5473163196512267,0.8618897847073761,1.182691893733376,1.2785774810485093,1.4625626992933893,,3.8825211913222786,1.1598426969355122
indusETF_orig_M_qoq,1.1084020030971666,1.3495475283777352,1.3031940339987096,0.8505272232532828,1.0355691425602946,1.4762230403683034,1.5401796918130213,1.1949703570831456,1.2711670893122804,1.1383985854736856,1.1327730191019008,1.181849863973937,0.9169550549709843,0.9754242700235836,0.8735449639687445,0.5068021057459307,-0.4418067289545613,-0.36718823447949167
allETFselect_float_M_qoq,1.3330126108984885,1.4991474506195153,1.3031940339987096,1.0228811490245115,1.1503639607829879,1.5483006423918646,1.2637513644003557,1.232738658205799,1.2731421348241805,1.1513110785182359,1.1880814383726666,0.9697338473248467,0.9459363886306893,0.9769398121918053,0.883453306631218,1.0242143061466749,-0.31719264432920385,0.19487977786473362
AShareFreeFloatCalendar_listdt_next_float_W,1.7674176827028307,1.425637322403259,1.3031940339987096,1.356219900178411,1.0939562990699438,1.0903561730948397,1.1829172613107726,1.8579395101203344,2.085426196276787,1.0209749332955937,0.8366798378820075,0.9077061668868444,1.4256814117077012,1.6002422830910932,0.7834404598698498,-8.581296138097782,,0.06405689632803595
north_change_orig_M_orig,2.01890048679383,1.6305748465373666,1.3031940339987096,1.5491940832471838,1.2512141737897038,1.1427671612741612,0.7686185137257621,0.8416487778420378,1.066208393088825,1.4982146954281934,0.8768971706904644,0.5897959119466957,0.6458353521305878,0.8181501489975981,1.1496482153398786,2.130596042453116,-2.2621185332937674,0.7438394128644048
margin_slend_balance_orig_M_yoy,0.8623999383237961,1.7194273427324387,1.3031940339987096,0.6617586605101432,1.319394731616874,1.4862081616765108,1.5342078317860741,1.3805639463791513,1.2665186493208815,0.849099953337663,1.140435056410013,1.177267384411302,1.0593694494925214,0.9718573107910158,0.6515529776730882,-0.7978101294064089,-1.347359288164742,-0.5910547038220614
AshareStockRepo_conduct_recent_amount_M,1.4954795832827137,0.9867057970562874,1.3031940339987096,1.1475494395059473,0.7571441944287357,0.8017226779480804,1.4982730532329163,1.261373851897771,1.7113978449034126,0.9690086354833622,0.6151982414223316,1.1496929959352469,0.9679094739463947,1.3132333330687327,0.743564358186988,1.8371210906353683,,0.31121549397411785
indusETFselect_amount_W_orig,1.1054196675879822,2.0569238734677247,1.3031940339987096,0.848238741698442,1.578371155641556,1.5733603582094906,2.0188747899725583,0.9264921036381308,1.192066508433704,1.0538753288031242,1.2073108970440918,1.549174364908547,0.7109394913321466,0.9147267999501021,0.8086864283512886,3.7186271010839533,-1.4636053175676074,-0.3111615022378847
AShareFreeFloatCalendar_anndt_recent_orig_M,1.4549921174179916,1.9133099682823733,1.3031940339987096,1.1164815671796058,1.4681696803135211,1.9077467820083527,2.205736003146092,1.5703985426073557,1.4598175501510613,1.28439903292657,1.4639007946918223,1.6925614648327008,1.2050381613463637,1.120184340985486,0.985577741624193,-0.6287470266025503,,0.11808351028734505
AshareStockRepo_pass_recent_orig_M,2.125692266936494,0.7324330509297992,1.3031940339987096,1.6311402688163312,0.5620291620599335,0.7924516026556642,2.025895376654196,2.257489396987391,1.1707591140449831,0.9136779107791704,0.6080841240687025,1.5545615800879289,1.7322741956242154,0.8983766680182196,0.7011065788688802,-0.16723909691552255,,0.1287810143261286
allETF_orig_M_yoy,1.7476502315681888,1.260404992323726,1.3031940339987096,1.3410514366810855,0.9671660239698228,1.3175158485875933,1.3511512764484368,1.3148969893178595,1.4051456924754044,1.250893245889005,1.0109897791236342,1.036799771329965,1.008980209403845,1.0782321402775819,0.9598672287125001,1.4792254594995577,-0.3478921672814834,0.2090065266142649
AShareSEO_preplan_recent_amount_W,113.00439065503551,1.0468286097273811,1.3031940339987096,86.71340391905707,0.8032791605984422,0.20377762397819002,1.5181545216447718,13.705591617051935,38.99637591613796,214.57128515461912,0.1563678306237487,1.1649489500703738,10.516923235903569,29.923691253006897,164.65029731315636,17.252148752234213,,-0.034852210671521
allETFselect_float_M_orig,1.2280653244978064,1.5448475525823464,1.3031940339987096,0.9423503273181977,1.1854317256518965,1.3146314380850925,1.413653402025831,1.1435827659429838,1.4470376620486467,1.1022404092941946,1.0087764398761776,1.0847604924097056,0.8775230212142885,1.1103777521207403,0.8457991523427171,0.4722940702892492,0.6731331766186078,0.3665312884510121
MjrHolderTrade_under_recent_orig_W,1.315461047224666,1.0235424763616163,1.3031940339987096,1.0094130366667782,0.7854106523347004,1.1136661168399256,0.9110808238513031,0.9368401214301787,1.278551306001226,1.355588570292534,0.8545666169317564,0.6991137160563499,0.7188799956024863,0.9810905150310809,1.040204708529134,5.6834409480094354,,0.763333400328607
allETFselect_amount_M_orig,1.1089851643457678,2.219239271759872,1.3031940339987096,0.8509747093784392,1.7029231364345467,1.746925911514932,1.2554419411418039,1.0109579064451828,1.2198601079505513,1.2153930010604435,1.3404956329907982,0.963357649274695,0.7757539399894029,0.9360540918128231,0.9326262777087322,1.0365213976221899,-0.19873479914258396,0.426026241720356
AShareFreeFloatCalendar_listdt_next_amount_M,1.4088573029438611,1.5229498123378016,1.3031940339987096,1.0810802276472486,1.1686285945192638,1.754390893093575,0.6811781449597638,0.7017015974651775,1.3034558475255216,1.4989804213430213,1.3462238525681527,0.5226989436635483,0.5384475213657035,1.0002009014160451,1.1502357916292498,-0.40357228638428133,,0.15891777253125872
allETFselect_amount_W_orig,2.277082005590508,2.49968929655841,1.3031940339987096,1.74730849450218,1.9181251842355236,1.6911601352820473,1.1395629161434182,0.9705508653404351,0.8163724206157383,1.7929107150605812,1.2977040188657907,0.8744384077993305,0.7447477812359262,0.6264396546620061,1.3757818623211688,2.06119905724839,-3.9648274323610475,0.43261577515257266
margin_slend_balance_float_M_orig,1.5816878721946588,0.7285343204971009,1.3031940339987096,1.2137009769308267,0.5590374890388903,0.8440933306504413,1.2796187968258308,1.5545755600897442,1.4924396745863522,1.482714959229044,0.6477111685820357,0.981909649248055,1.1928964678572826,1.1452167794284347,1.1377545634394088,,1.8115211599284515,0.4269112759115744
allETF_float_W_qoq,1.093312926417644,1.2692180859778972,1.3031940339987096,0.8389486890627729,0.9739287112015386,1.4285524144161217,1.3276039144630265,1.2166199063695258,1.3748738473166768,1.2941782101730641,1.0961931816344828,1.0187308104760255,0.9335677379035104,1.055003177921269,0.9930817486955634,-3.33803951800041,-1.394287868430078,-1.487430832691659
margin_borrow_amount_M_qoq,1.2721978693633615,1.286731511345725,1.3031940339987096,0.9762152343958791,0.9873675583040606,1.211377420869705,1.5132609766345129,1.3047476040475825,1.3342726823155098,1.4382086440527857,0.9295449405586402,1.1611939106191544,1.0011921248934097,1.023848059080994,1.1036028454180369,-0.239506334672321,0.505207752804627,0.43422957872663487
margin_tr_balance_float_W_qoq,0.9280194518945755,0.8055890879482737,1.3031940339987096,0.7121114950526963,0.6181651135068589,0.9579726053093146,1.2974583344249877,1.8000686259706489,1.960449432010479,1.198654279950365,0.7350959107523533,0.99559873708436,1.3812744526210985,1.5043419328701595,0.9197818963860848,-3.484282315086467,6.821115340886608,1.6153146879556872
ASarePlanTrade_under_next_orig_W,0.7585054878226699,0.2998485932790496,1.3031940339987096,0.5820357276308871,0.23008745087559734,0.2978604974070435,0.9788886192671681,1.0,1.0273457885398183,0.7219922472448357,0.2285618945730521,0.7511457186951312,0.7673454404419029,0.7883291065932209,0.5540174589577277,18.643294657922475,,-0.43869145691145567
margin_slend_balance_orig_M_qoq,0.9851938086703003,1.6857383267938575,1.3031940339987096,0.7559839770347474,1.293543618843429,1.508256724705288,1.5245318157686962,1.4923584224107886,1.2104900384286434,0.9392340259367367,1.1573539207184411,1.1698425376387243,1.14515443094199,0.9288640116885634,0.7207169473104469,-0.5380374819740973,-0.41820051429272237,-0.3775419290571042
allETF_amount_W_orig,1.1237093163206346,2.6702149371391117,1.3031940339987096,0.862273220260727,2.0489772570135596,2.243271736627065,1.5129666404239794,1.146490250777259,0.8395074960999608,1.0458884682547513,1.7213643387729678,1.1609680530700446,0.8797540664450235,0.6441922493491035,0.8025577473260493,-0.016730122407366113,-1.9392887262954384,-0.7107994975518994
north_holdings_orig_W_qoq,1.6147076155214342,1.9119304483500317,1.3031940339987096,1.2390385264171897,1.46711111198344,1.2591255932488146,0.7759584763733725,0.9251405814397407,0.7574111281004332,1.3483479331103003,0.9661842829231839,0.5954281988173534,0.709902406935556,0.5811959756878254,1.0346486386014528,4.033481436512727,-4.535038217285529,0.27149313315540186
AshareStockRepo_conduct_recent_amount_W,1.0579768869542536,0.8985582250042193,1.3031940339987096,0.8118337402972651,0.6895045569285572,0.8009035422920198,0.8679496313629868,0.8983267329494233,0.6228069379273075,1.4186246859819354,0.6145696814115501,0.6660171921596183,0.689326922555811,0.47790806409410264,1.0885751844865643,5.326401994683142,,0.042572437927870965
allETFselect_orig_W_orig,1.2085505631950095,1.5800250699669351,1.3031940339987096,0.9273757642111844,1.2124250332230264,1.3786097905712025,1.205842412826978,1.1128103102635385,1.1113265718336107,1.3971961104837791,1.0578699369433788,0.9252976773742444,0.8539099176574656,0.852771377738452,1.0721320647828891,-0.6392681258358273,-0.9349131025641364,-0.39689042131022745
margin_repay_orig_M_qoq,1.7762310216432753,0.5843833503815526,1.3031940339987096,1.3629827756294302,0.4484238993854474,0.679393206005234,1.2965705295701972,1.7010878863321333,1.5177480955700884,1.768596266146218,0.5213292788953228,0.9949174840770343,1.3053220333679165,1.1646370808750888,1.3571242808098747,-1.7160666957347304,3.668260463177583,1.0636076024599963
allETFselect_float_W_orig,1.4030204215704007,1.2310017928874204,1.3031940339987096,1.0766013233389236,0.9446036129479698,1.2695418641129108,1.4112044303433013,1.1430865811048938,1.0452924624269424,1.3499434285551286,0.974177160877156,1.0828812851553453,0.8771422760411637,0.8021004049716034,1.0358729347562876,-0.23942952305080392,-0.66081795821772,0.15182538328505732
margin_net_buy_orig_M_orig,0.7568834660675463,2.2375274545143986,1.3031940339987096,0.5807910766327954,1.716956490085201,1.80188175724194,1.6313307426363313,1.3633139372511107,1.2459805971383986,0.8320244287203675,1.3826657506350466,1.2517942072146921,1.0461327336405384,0.9560975300932296,0.6384501517148531,-1.2304009890976026,-1.303577024999198,-0.6710661991766737
margin_borrow_amount_M_yoy,1.3593038515506233,1.078203691772873,1.3031940339987096,1.043055612662488,0.8273546867495409,1.1770730076572997,1.3965099134589294,1.3874358415479635,1.475780478997577,1.4951095023681003,0.903221605493066,1.071605514624626,1.0646425669175044,1.1324334216519583,1.147265459603524,-0.749492576695444,1.2512351760371283,0.32605352128189125
AShareFreeFloatCalendar_listdt_next_orig_W,1.28448920993076,2.06194822278027,1.3031940339987096,0.985646938537191,1.5822265671777251,1.561906893290952,2.3157941309910237,1.326721107932248,0.9397638933478869,1.1387905342565259,1.1985221329615898,1.777014067418081,1.0180533929098403,0.7211235386524317,0.8738457240801437,-0.41718144786725536,,0.3917370271626045
indusETF_amount_M_orig,1.0093121339056175,1.7616843827801496,1.3031940339987096,0.7744910639351629,1.3518204786240557,1.787157740047225,1.46646771882144,1.0449950708136215,1.131027058112421,1.1802966195716593,1.3713673431756936,1.1252873175928704,0.8018722028730959,0.8678884560589855,0.9056952293973041,0.6149262211620751,-0.27754864072997176,0.056725749828265844
north_change_orig_W_orig,2.137980197082059,1.147190926496537,1.3031940339987096,1.6405693559859988,0.8802917267634398,1.0523934057233522,0.7229332609349927,0.7235516607866223,1.1022364625949017,1.7358608453893436,0.8075492814329399,0.554739541522263,0.555214067828781,0.8457961238610099,1.3320049049511398,4.758145591066083,-4.596662633887703,1.9430566090795387
margin_borrow_orig_M_qoq,0.5973499009963879,1.6592168224966315,1.3031940339987096,0.4583737228780003,1.2731924634472924,1.6938854358949815,1.5790344014802784,1.5933579330445677,1.31249627874909,0.6968056602785138,1.2997952658649592,1.2116648482768009,1.2226559449136838,1.007138035095079,0.5346906462888271,-3.352649223567018,2.3970563835254963,-0.91207913679333
ASarePlanTrade_under_next_float_M,0.664709968934853,0.2570558403067785,1.3031940339987096,0.5100621638784384,0.19725062699836843,0.28281312970446254,0.8631567728871363,1.0,0.9956559513466549,0.7434995594677987,0.21701536557582382,0.6623394140614912,0.7673454404419029,0.7640120545147007,0.5705209969281787,5.909355586253099,,-0.17427458955579006
allETF_orig_W_qoq,1.0974877870638098,1.6070169611767458,1.3031940339987096,0.8421522493440885,1.2331371378717784,1.3230152384400222,1.3744859746637144,1.2669558093797315,1.4609993817543363,1.207106510430905,1.015209710852108,1.054705545609546,0.9721927635689177,1.121091214077629,0.9262676769068914,-1.7045359109781486,-1.2639408201967821,-0.6592905649629517
indusETF_orig_M_orig,1.1690047007156334,1.484481865219214,1.3031940339987096,0.8970304269492927,1.1391103906946554,1.4569182323322452,1.5000393540071824,1.1906418571519806,1.2820430248370414,1.1141340476300088,1.1179595626768253,1.151048358780829,0.9136336002848517,0.983769869559049,0.8549256814899692,0.793050303348005,0.03244462843039271,0.1387263996530707
allETF_float_W_yoy,0.7515044261462105,1.6231579653468393,1.3031940339987096,0.5766634948752034,1.2455228638258533,1.674272937586494,1.5126737274295505,1.298436709568826,1.2655145092686664,1.100343379035434,1.2847457047122668,1.1607432876193233,0.996349488790026,0.9710867885003834,0.8443434748232768,-2.3506681487967396,-0.26489348088703946,-1.212948727958017
margin_tr_balance_float_M_yoy,1.0076968753822384,1.3435060001571666,1.3031940339987096,0.7732516026721131,1.0309332034269403,1.3061751690830354,1.470739542913933,1.3880888939824025,1.1846627441288333,1.0768810266736968,1.002287560414299,1.1285652823326149,1.0651436837254404,0.9090455551686529,0.8263397457164564,-0.9890432467810616,1.2842174755699056,-0.7804981300784057
AShareSEO_preplan_recent_amount_M,2.2542949113790822,1.0717917597816473,1.3031940339987096,1.7298229216581222,0.8224345199716504,0.569618343113576,1.4277976627829967,1.2409381961586619,2.1697561701804124,2.7050996137030294,0.4370940383802739,1.0956140264101382,0.9522282666925489,1.664952504058625,2.0757458545161724,2.544681116951292,,0.47338395995946236
margin_borrow_orig_M_yoy,0.6588389468308533,1.386109163086687,1.3031940339987096,0.5055570618362006,1.0636245462493112,1.3700689645866602,1.4130065576828024,1.6814358272280003,1.4572232335255206,0.8058634145916227,1.0513161730665326,1.084264139352407,1.2902421154190653,1.1181936039518146,0.6183756168058245,-3.1978530754858268,2.0425977285365957,-1.0734701132727236
margin_net_buy_float_M_orig,0.6188185829854368,1.9511176038010718,1.3031940339987096,0.47484761811459425,1.4971811970426836,1.7447822901365146,1.5797173139864586,1.583642894729691,1.248711618438997,0.7493182726359837,1.3388507349000358,1.212188878074639,1.2152011545590449,0.9581931668359935,0.5749859599470248,-3.0974075890238155,0.6292205408870858,-0.9383318042554507
margin_repay_amount_W_orig,1.2482349310832102,2.0912551182608317,1.3031940339987096,0.9578273829670142,1.6047150797982417,1.9041212271448518,1.4635848752060512,1.1790772368911262,1.218887068936067,1.343680516567069,1.461118741698243,1.1230751806890948,0.9047595416572431,0.9353074347616863,1.0310671177983612,,0.29232050497029993,-4.468085208940587
margin_slend_balance_orig_W_yoy,0.7364599099517,1.841043439776275,1.3031940339987096,0.5651191539696914,1.4127162891678016,1.8611075747188972,1.584071288181312,1.5247316703766058,1.347634301921695,0.7310452846530809,1.428112411632434,1.2155298803208614,1.169995895160855,1.0341010369627195,0.5609642659350946,-2.969503325966623,-0.7472585474180328,-1.5937312169079434
